k      Energy                Energy change         Gradient Norm         Step distance         alpha                 # f    # df 
----------------------------------------------------------------------------------------------------------------------------------
    0  -16.0140418205673249  N\A                   33.29277876151441262  N\A                   N\A                   N\A    N\A  
   94  -177.967618981535679  -0.00020446694861675  0.012693352695655628  0.103440039072747999  1.000000000000000000      1      1
   95  -177.967779377920408  -0.00016039638472875  0.011775559837637077  0.038165899040266799  1.000000000000000000      1      1
   96  -177.968169482754490  -0.00039010483408219  0.014952022606081576  0.221899076092390956  1.000000000000000000      1      1
   97  -177.968318591135073  -0.00014910838058312  0.028350091787872448  0.217256345572663128  1.000000000000000000      1      1
   98  -177.968604361733241  -0.00028577059816825  0.012825152683877400  0.095812340389935871  1.000000000000000000      1      1
   99  -177.968803422044771  -0.00019906031153027  0.009711889947831937  0.100838605305392237  1.000000000000000000      1      1
  100  -177.968983373078003  -0.00017995103323187  0.011885224319078707  0.109440426220323266  1.000000000000000000      1      1
  101  -177.969211025310926  -0.00022765223292253  0.018858527404864988  0.197229363614278729  1.000000000000000000      1      1
  102  -177.969425621918048  -0.00021459660712253  0.012500408628491638  0.177312624208176838  1.000000000000000000      1      1
  103  -177.969563721071409  -0.00013809915336082  0.008364701189661412  0.038785209767006348  1.000000000000000000      1      1
  104  -177.969738761549166  -0.00017504047775673  0.010612790180957452  0.105062543424818286  1.000000000000000000      1      1
  105  -177.969816080420287  -0.00007731887112072  0.020660526650780552  0.174873199653339334  1.000000000000000000      1      1
  106  -177.969943776127934  -0.00012769570764703  0.011317120571178399  0.026505461067556225  1.000000000000000000      1      1
  107  -177.970073583638708  -0.00012980751077407  0.009120138120164468  0.150662207799878850  1.000000000000000000      1      1
  108  -177.970145068095007  -0.00007148445629923  0.009985625313336250  0.054816646623233739  1.000000000000000000      1      1
  109  -177.970278238249704  -0.00013317015469738  0.009892898238194332  0.163132219350693552  1.000000000000000000      1      1
  110  -177.970372976153555  -0.00009473790385072  0.013468000297904226  0.081144098313782261  0.500000000000000000      2      1
  111  -177.970476551324395  -0.00010357517084003  0.007438148339315422  0.046366324499278431  1.000000000000000000      1      1
  112  -177.970553887784490  -0.00007733646009455  0.006913018394178198  0.036833041633386569  1.000000000000000000      1      1
  113  -177.970628912301492  -0.00007502451700247  0.011096028562384915  0.048430475380242740  1.000000000000000000      1      1
  114  -177.970711302121117  -0.00008238981962449  0.008937213158570100  0.056795457499692621  1.000000000000000000      1      1
  115  -177.970792710555087  -0.00008140843397086  0.007246149472599151  0.066068122582110547  1.000000000000000000      1      1
  116  -177.970892411862564  -0.00009970130747660  0.008335576175744676  0.102628684390590710  1.000000000000000000      1      1
  117  -177.970966278095204  -0.00007386623263982  0.010253015207168477  0.093080339973669698  1.000000000000000000      1      1
  118  -177.971029056335680  -0.00006277824047629  0.006368693119934797  0.050770387762985806  1.000000000000000000      1      1
  119  -177.971093108217928  -0.00006405188224789  0.006162806307536910  0.052366919965431094  1.000000000000000000      1      1
  120  -177.971152759262650  -0.00005965104472238  0.007351236243629787  0.062600624798394136  1.000000000000000000      1      1
  121  -177.971207002712674  -0.00005424345002325  0.014964593006340981  0.152423341860084854  1.000000000000000000      1      1
  122  -177.971292170812660  -0.00008516809998582  0.005761346354999247  0.022229673083159474  1.000000000000000000      1      1
